time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
1833,0,28,5471.29,1.97,487,52.15216,6.033226,12.6,,0
1834,0,28,5474.26,1.97,487,52.152147,6.033254,12.6,,0
1835,0,28,5476.55,1.97,487,52.152134,6.033282,12.5,,0
1836,0,28,5479.02,1.97,488,52.152121,6.033311,12.5,,0
1837,0,28,5482.68,1.97,488,52.152108,6.033339,12.5,,0
1838,0,28,5484.94,1.97,488,52.152096,6.033367,12.5,,0
1839,0,28,5487.34,1.97,488,52.152083,6.033395,12.5,,0
1840,0,28,5490.45,1.97,489,52.15207,6.033423,12.6,,0
1841,0,28,5492.74,1.98,489,52.152058,6.033451,12.6,,0
1842,0,28,5494.74,1.98,489,52.152045,6.033478,12.6,,0
1843,0,28,5497.84,1.98,489,52.152033,6.033506,12.7,,0
1844,0,28,5500.06,1.99,490,52.152021,6.033533,12.7,,0
1845,0,28,5502.57,2.0,490,52.152008,6.03356,12.8,,0
1846,0,28,5505.76,2.02,490,52.151996,6.033588,12.8,,0
1847,0,28,5506.49,2.11,490,52.151983,6.033616,12.8,,0
1848,0,28,5508.96,2.15,490,52.15197,6.033645,12.9,,0
1849,0,28,5512.31,2.18,491,52.151957,6.033674,12.9,,0
1850,0,28,5515.28,2.34,491,52.151943,6.033704,13.0,,0
1851,0,28,5517.85,2.43,491,52.15193,6.033735,13.0,,0
1852,0,28,5518.79,2.39,491,52.151915,6.033766,13.1,,0
1853,0,28,5521.66,2.39,492,52.151901,6.033798,13.1,,0
1854,0,28,5524.21,2.39,492,52.151887,6.033831,13.2,,0
1855,0,28,5527.35,2.39,492,52.151872,6.033863,13.2,,0
1856,0,28,5530.31,2.39,492,52.151858,6.033895,13.3,,0
1857,0,28,5531.38,2.4,493,52.151843,6.033926,13.3,,0
1858,0,28,5534.43,2.4,493,52.151829,6.033957,13.4,,0
1859,0,28,5537.39,2.4,493,52.151816,6.033987,13.5,,0
1860,0,28,5540.08,2.4,493,52.151803,6.034017,13.5,,0
1861,0,28,5542.98,2.4,494,52.15179,6.034045,13.6,,0
1862,0,28,5544.19,2.4,494,52.151777,6.034073,13.6,,0
1863,0,28,5546.52,2.4,494,52.151764,6.0341,13.7,,0
1864,0,28,5549.26,2.4,494,52.151752,6.034126,13.8,,0
1865,0,28,5552.53,2.4,494,52.151739,6.034153,13.8,,0
1866,0,28,5555.0,2.4,495,52.151727,6.034179,13.9,,0
1867,0,28,5556.64,2.4,495,52.151714,6.034206,13.9,,0
1868,0,28,5559.95,2.4,495,52.151701,6.034233,14.0,,0
1869,0,28,5562.3,2.4,495,52.151688,6.03426,14.1,,0
1870,0,28,5565.02,2.4,496,52.151674,6.034288,14.1,,0
1871,0,28,5568.44,2.4,496,52.15166,6.034316,14.2,,7
1872,0,28,5568.44,2.4,496,52.151645,6.034344,14.3,,1
1873,0,28,5568.44,2.4,496,52.151631,6.034373,14.3,,1
1874,0,28,5571.65,2.4,496,52.151616,6.034402,14.4,,2
1875,0,28,5574.67,2.4,497,52.151601,6.034431,14.5,,1
1876,0,28,5577.19,2.4,497,52.151585,6.03446,14.6,,1
1877,0,28,5580.71,2.4,497,52.15157,6.03449,14.7,,1
1878,0,28,5583.73,2.4,497,52.151554,6.034519,14.8,,1
1879,0,28,5586.23,2.4,498,52.151538,6.034549,14.8,,1
1880,0,28,5589.32,2.4,498,52.151522,6.034578,14.9,,2
1881,0,28,5592.65,2.4,498,52.151506,6.034607,15.0,,1
1882,0,28,5593.23,2.4,498,52.151489,6.034637,15.1,,1
1883,0,29,5596.08,2.4,499,52.151473,6.034665,15.2,,0
1884,0,29,5599.48,2.4,499,52.151456,6.034694,15.3,,2
1885,0,29,5602.42,2.4,499,52.15144,6.034723,15.4,,2
1886,0,29,5605.3,2.4,499,52.151423,6.034751,15.5,,1
1887,0,29,5606.48,2.4,499,52.151407,6.034778,15.6,,2
1888,0,29,5609.08,2.4,500,52.15139,6.034806,15.7,,1
1889,0,29,5611.66,2.4,500,52.151373,6.034833,15.8,,0
1890,0,29,5614.97,2.4,500,52.151357,6.03486,15.9,,2
1891,0,29,5617.56,2.4,501,52.15134,6.034886,16.0,,2
1892,0,29,5620.16,2.4,501,52.151323,6.034913,16.1,,0
1893,0,29,5623.44,2.4,501,52.151306,6.034939,16.2,,2
1894,0,29,5626.1,2.4,501,52.151289,6.034965,16.3,,2
1895,0,29,5628.72,2.4,502,52.151273,6.034991,16.4,,0
1896,0,29,5632.1,2.4,502,52.151256,6.035017,16.4,,2
1897,0,29,5633.27,2.41,502,52.151239,6.035043,16.5,,1
1898,0,29,5636.1,2.41,502,52.151222,6.035069,16.5,,1
1899,0,29,5639.31,2.41,503,52.151204,6.035095,16.5,,1
1900,0,29,5642.44,2.41,503,52.151187,6.035121,16.5,,1
1901,0,29,5645.17,2.41,503,52.15117,6.035147,16.5,,1
1902,0,29,5646.25,2.41,503,52.151153,6.035173,16.5,,0
1903,0,29,5649.12,2.41,503,52.151135,6.0352,16.5,,1
1904,0,29,5651.47,2.41,504,52.151118,6.035227,16.5,,1
1905,0,29,5654.35,2.41,504,52.1511,6.035254,16.5,,2
1906,0,29,5657.49,2.41,504,52.151083,6.035281,16.5,,0
1907,0,29,5659.31,2.41,504,52.151065,6.035309,16.5,,2
1908,0,29,5662.13,2.41,505,52.151048,6.035336,16.5,,0
1909,0,29,5665.34,2.41,505,52.15103,6.035364,16.5,,1
1910,0,29,5667.86,2.41,505,52.151013,6.035391,16.5,,2
1911,0,29,5670.58,2.41,505,52.150995,6.035419,16.5,,0
1912,0,29,5672.4,2.41,506,52.150978,6.035446,16.5,,0
1913,0,29,5675.11,2.41,506,52.150961,6.035473,16.5,,0
1914,0,29,5677.79,2.41,506,52.150944,6.0355,16.5,,0
1915,0,29,5681.11,2.41,506,52.150927,6.035526,16.5,,0
1916,0,29,5683.58,2.42,507,52.150911,6.035552,16.5,,0
1917,0,29,5685.92,2.42,507,52.150894,6.035578,16.4,,0
1918,0,29,5689.14,2.42,507,52.150877,6.035603,16.4,,0
1919,0,29,5691.62,2.42,507,52.150861,6.035629,16.4,,0
1920,0,29,5694.19,2.42,508,52.150844,6.035654,16.4,,0
1921,0,29,5697.64,2.42,508,52.150827,6.03568,16.4,,0
1922,0,29,5699.15,2.42,508,52.15081,6.035705,16.3,,0
1923,0,29,5701.8,2.42,508,52.150792,6.035731,16.3,,0
1924,0,29,5705.14,2.42,509,52.150774,6.035757,16.2,,0
1925,0,29,5707.81,2.42,509,52.150756,6.035783,16.2,,0
1926,0,29,5710.35,2.42,509,52.150737,6.035809,16.2,,0
1927,0,29,5712.17,2.42,509,52.150718,6.035835,16.1,,0
1928,0,29,5715.25,2.42,510,52.150699,6.035862,16.1,,0
1929,0,29,5717.88,2.42,510,52.15068,6.035889,16.0,,0
1930,0,29,5720.98,2.42,510,52.15066,6.035915,16.0,,0
1931,0,29,5724.04,2.42,510,52.150641,6.035941,15.9,,0
1932,0,29,5725.3,2.43,511,52.150621,6.035967,15.9,,0
1933,0,29,5728.22,2.43,511,52.150602,6.035993,15.9,,0
1934,0,29,5731.56,2.43,511,52.150583,6.036018,15.8,,8
1935,0,29,5734.15,2.43,511,52.150564,6.036043,15.8,,2
1936,0,29,5737.03,2.43,512,52.150545,6.036067,15.8,,1
1937,0,29,5739.24,2.43,512,52.150526,6.03609,15.8,,2
1938,0,29,5741.57,2.43,512,52.150507,6.036114,15.8,,1
1939,0,29,5744.22,2.43,512,52.150488,6.036137,15.8,,1
1940,0,29,5747.76,2.43,513,52.150468,6.03616,15.8,,1
1941,0,29,5750.58,2.43,513,52.150449,6.036183,15.8,,1
1942,0,29,5753.09,2.44,513,52.150428,6.036205,15.8,,0
1943,0,29,5756.53,2.44,513,52.150408,6.036228,15.8,,1
1944,0,29,5759.53,2.44,514,52.150388,6.03625,15.8,,2
1945,0,29,5762.29,2.44,514,52.150367,6.036273,15.9,,0
1946,0,29,5765.82,2.44,514,52.150346,6.036296,15.9,,2
1947,0,29,5766.88,2.44,514,52.150325,6.03632,15.9,,1
1948,0,29,5769.64,2.45,515,52.150305,6.036344,16.0,,2
1949,0,29,5773.07,2.45,515,52.150284,6.036368,16.0,,2
1950,0,29,5776.23,2.45,515,52.150264,6.036394,16.0,,0
1951,0,29,5778.71,2.46,515,52.150243,6.03642,16.1,,2
1952,0,29,5780.58,2.46,516,52.150223,6.036446,16.1,,2
1953,0,29,5783.95,2.49,516,52.150204,6.036473,16.2,,0
1954,0,29,5786.49,2.55,516,52.150184,6.036501,16.2,,1
1955,0,29,5789.39,2.52,516,52.150165,6.036528,16.3,,2
1956,0,29,5792.7,2.55,517,52.150146,6.036555,16.4,,1
1957,0,29,5794.12,2.67,517,52.150128,6.036582,16.4,,2
1958,0,30,5797.16,2.67,517,52.150109,6.036608,16.5,,0
1959,0,30,5800.5,2.67,517,52.150091,6.036633,16.6,,3
1960,0,30,5803.17,2.67,518,52.150074,6.036658,16.6,,2
1961,0,30,5805.95,2.67,518,52.150056,6.036681,16.7,,2
1962,0,30,5807.58,2.67,518,52.150038,6.036705,16.8,,1
1963,0,30,5810.23,2.67,518,52.150019,6.036728,16.8,,2
1964,0,30,5813.06,2.67,519,52.15,6.036752,16.9,,0
1965,0,30,5816.83,2.67,519,52.149979,6.036776,16.8,,0
1966,0,30,5819.75,2.67,519,52.149957,6.0368,16.7,,2
1967,0,30,5821.57,2.67,519,52.149934,6.036825,16.7,,0
1968,0,30,5825.49,2.67,520,52.149912,6.03685,16.6,,2
1969,0,30,5829.04,2.67,520,52.14989,6.036875,16.5,,1
1970,0,30,5832.42,2.67,520,52.14987,6.036899,16.5,,0
1971,0,30,5835.36,2.67,521,52.14985,6.036923,16.4,,0
1972,0,30,5835.72,2.67,521,52.149833,6.036945,16.3,,0
1973,0,30,5838.14,2.67,521,52.149819,6.036965,16.3,,0
1974,0,30,5848.15,2.67,521,52.149808,6.036982,16.2,,0
1975,0,30,5849.93,2.67,522,52.149798,6.036999,16.2,,0
1976,0,30,5851.37,2.67,522,52.14979,6.037014,16.2,,0
1977,0,30,5853.1,2.66,522,52.149781,6.03703,16.2,,0
1978,0,30,5855.04,2.66,522,52.149771,6.037047,16.1,,0
1979,0,30,5855.04,2.65,522,52.14976,6.037066,16.1,,0
1980,0,30,5855.04,2.65,522,52.149748,6.037086,16.0,,0
1981,0,30,5857.91,2.64,522,52.149734,6.037106,16.0,,0
1982,0,30,5860.29,2.64,523,52.14972,6.037128,16.0,,0
1983,0,30,5862.39,2.62,523,52.149705,6.037151,15.9,,7
1984,0,30,5862.39,2.56,523,52.14969,6.037174,15.9,,0
1985,0,30,5862.39,2.52,523,52.149674,6.037198,15.8,,0
1986,0,30,5864.87,2.48,523,52.149657,6.037222,15.8,,0
1987,0,30,5867.66,2.38,523,52.149641,6.037247,15.7,,0
1988,0,30,5870.73,2.38,524,52.149625,6.037273,15.7,,0
1989,0,30,5871.8,2.46,524,52.149608,6.037298,15.7,,0
1990,0,30,5874.61,2.46,524,52.149592,6.037324,15.6,,0
1991,0,30,5877.44,2.46,524,52.149575,6.037349,15.6,,0
1992,0,30,5879.72,2.46,524,52.149558,6.037375,15.5,,0
1993,0,30,5882.64,2.46,525,52.149541,6.0374,15.5,,0
1994,0,30,5884.02,2.46,525,52.149523,6.037425,15.5,,7
1995,0,30,5886.51,2.46,525,52.149505,6.037449,15.4,,2
1996,0,30,5889.22,2.46,525,52.149486,6.037472,15.4,,0
1997,0,30,5892.35,2.46,526,52.149467,6.037495,15.4,,1
1998,0,30,5894.87,2.46,526,52.149447,6.037516,15.3,,1
1999,0,30,5896.71,2.46,526,52.149426,6.037537,15.3,,0
2000,0,30,5900.48,2.46,526,52.149406,6.037558,15.3,,0
2001,0,30,5903.13,2.46,527,52.149384,6.037578,15.3,,2
2002,0,30,5906.15,2.46,527,52.149363,6.037599,15.3,,1
2003,0,30,5909.83,2.46,527,52.149342,6.037618,15.3,,1
2004,0,30,5909.83,2.46,527,52.149321,6.037638,15.3,,2
2005,0,30,5909.83,2.46,527,52.149299,6.037658,15.3,,2
2006,0,30,5913.27,2.46,528,52.149278,6.037679,15.3,,1
2007,0,30,5916.17,2.46,528,52.149258,6.037699,15.3,,1
2008,0,30,5918.87,2.46,528,52.149237,6.03772,15.3,,0
2009,0,30,5923.66,2.46,528,52.149216,6.037741,15.3,,2
2010,0,30,5926.48,2.46,529,52.149196,6.037762,15.3,,3
2011,0,30,5929.3,2.46,529,52.149175,6.037784,15.3,,0
2012,0,30,5932.91,2.46,529,52.149154,6.037806,15.4,,2
2013,0,30,5935.44,2.47,530,52.149133,6.037828,15.4,,2
2014,0,30,5937.38,2.47,530,52.149112,6.03785,15.4,,0
2015,0,30,5940.99,2.47,530,52.149091,6.037873,15.5,,3
2016,0,30,5943.79,2.54,530,52.14907,6.037896,15.5,,2
2017,0,30,5946.66,2.56,531,52.149048,6.037919,15.6,,1
2018,0,30,5950.56,2.56,531,52.149026,6.037943,15.6,,2
2019,0,30,5950.74,2.77,531,52.149005,6.037967,15.7,,2
2020,0,30,5953.63,2.77,531,52.148983,6.037991,15.7,,2
2021,0,30,5957.2,2.77,532,52.148961,6.038015,15.8,,1
2022,0,30,5960.17,2.77,532,52.148939,6.038039,15.8,,2
2023,0,30,5963.12,2.77,532,52.148917,6.038064,15.9,,0
2024,0,30,5965.43,2.77,532,52.148896,6.038088,15.9,,3
2025,0,30,5968.32,2.77,533,52.148874,6.038113,16.0,,2
2026,0,30,5971.31,2.77,533,52.148853,6.038138,16.1,,2
2027,0,30,5974.97,2.77,533,52.148832,6.038162,16.1,,1
2028,0,30,5978.0,2.78,533,52.148812,6.038187,16.2,,2
2029,0,30,5979.87,2.78,534,52.148791,6.038212,16.2,,1
2030,0,30,5983.43,2.78,534,52.148771,6.038237,16.3,,2
2031,0,30,5986.46,2.78,534,52.148752,6.038262,16.4,,2
2032,0,30,5989.35,2.78,534,52.148732,6.038287,16.4,,1
2033,0,30,5992.85,2.78,535,52.148714,6.038311,16.5,,2
2034,0,30,5994.24,2.78,535,52.148695,6.038336,16.6,,2
2035,0,31,5996.97,2.78,535,52.148677,6.03836,16.5,,1
2036,0,31,6000.82,2.78,535,52.148659,6.038385,16.5,,0
2037,0,31,6003.83,2.78,536,52.148641,6.038408,16.5,,1
2038,0,31,6006.58,2.78,536,52.148622,6.038432,16.4,,1
2039,0,31,6008.28,2.78,536,52.148603,6.038455,16.4,,2
2040,0,31,6011.34,2.78,536,52.148584,6.038477,16.4,,2
2041,0,31,6013.86,2.78,537,52.148564,6.038499,16.3,,1
2042,0,31,6017.52,2.77,537,52.148543,6.038521,16.3,,0
2043,0,31,6020.58,2.78,537,52.148521,6.038542,16.3,,1
2044,0,31,6021.28,2.78,537,52.148498,6.038562,16.3,,1
2045,0,31,6025.01,2.77,538,52.148476,6.038582,16.2,,2
2046,0,31,6028.32,2.78,538,52.148452,6.038601,16.2,,1
2047,0,31,6030.93,2.78,538,52.148429,6.03862,16.2,,2
2048,0,31,6034.67,2.77,538,52.148405,6.038639,16.2,,2
2049,0,31,6034.67,2.78,539,52.148382,6.038658,16.2,,1
2050,0,31,6034.67,2.78,539,52.148359,6.038676,16.1,,1
2051,0,31,6038.08,2.78,539,52.148336,6.038694,16.1,,0
2052,0,31,6041.29,2.78,539,52.148313,6.038712,16.1,,1
2053,0,31,6044.01,2.78,539,52.148291,6.038731,16.1,,1
2054,0,31,6049.11,2.78,540,52.148268,6.038749,16.1,,2
2055,0,31,6052.37,2.78,540,52.148246,6.038767,16.1,,2
2056,0,31,6055.01,2.78,540,52.148224,6.038785,16.1,,1
2057,0,31,6058.22,2.78,541,52.148203,6.038804,16.0,,2
2058,0,31,6061.21,2.78,541,52.148181,6.038823,16.0,,1
2059,0,31,6063.13,2.78,541,52.148159,6.038842,16.0,,1
2060,0,31,6066.44,2.78,541,52.148137,6.038861,16.0,,2
2061,0,31,6069.55,2.78,542,52.148115,6.038881,16.0,,1
2062,0,31,6072.06,2.78,542,52.148094,6.038901,16.0,,1
2063,0,31,6076.28,2.78,542,52.148072,6.038922,16.0,,2
2064,0,31,6079.29,2.78,543,52.14805,6.038943,16.0,,1
2065,0,31,6081.83,2.78,543,52.148028,6.038964,16.0,,1
2066,0,31,6087.41,2.78,543,52.148007,6.038986,16.0,,2
2067,0,31,6090.52,2.78,544,52.147985,6.039008,16.1,,2
2068,0,31,6093.2,2.78,544,52.147964,6.03903,16.1,,1
2069,0,31,6096.46,2.78,544,52.147942,6.039053,16.1,,1
2070,0,31,6099.71,2.78,544,52.147921,6.039076,16.1,,1
2071,0,31,6099.71,2.78,545,52.1479,6.039099,16.1,,1
2072,0,31,6099.71,2.78,545,52.147879,6.039122,16.1,,2
2073,0,31,6102.77,2.78,545,52.147859,6.039145,16.2,,2
